seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12826,2024,KSA.1,817,22774,27,0,9,23,2,0,0,3,0,61,129,23,0,0,25,2025-04-29 04:56:06
12826,2024,KSA.1,21966,41549,14,3,22,10,5,1,0,1,0,7,26,3,0,0,16,2025-04-29 04:56:06
12826,2024,KSA.1,2276,46858,26,0,9,13,1,0,0,9,0,47,97,18,0,0,30,2025-04-29 04:56:04
12826,2024,KSA.1,2276,76717,22,1,5,13,3,0,1,0,0,2,10,1,0,0,26,2025-04-29 04:56:04
12826,2024,KSA.1,21834,87043,8,0,0,1,1,0,0,0,0,0,0,0,0,32,16,2025-04-29 04:56:07
12826,2024,KSA.1,8363,98342,29,1,12,25,0,0,0,4,0,23,41,11,0,0,40,2025-04-29 04:56:03
12826,2024,KSA.1,793,113667,25,1,22,39,4,0,0,2,0,10,38,1,0,0,26,2025-04-29 04:56:08
12826,2024,KSA.1,22022,122260,27,0,19,19,1,1,0,2,0,46,93,12,0,0,25,2025-04-29 04:56:07
12826,2024,KSA.1,21827,123605,26,0,17,6,3,1,1,0,0,4,10,1,0,0,33,2025-04-29 04:56:04
12826,2024,KSA.1,13033,123988,11,0,11,0,4,0,1,0,0,0,2,0,0,0,13,2025-04-29 04:56:03
12826,2024,KSA.1,21835,129195,27,2,16,37,1,0,0,2,0,18,45,5,0,0,42,2025-04-29 04:56:09
12826,2024,KSA.1,22029,132709,22,5,9,6,3,0,0,2,0,14,37,5,0,0,30,2025-04-29 04:56:06
12826,2024,KSA.1,21834,133818,15,5,5,5,2,0,0,0,0,1,2,1,0,0,21,2025-04-29 04:56:07
12826,2024,KSA.1,22029,134205,24,0,25,21,7,0,0,4,0,12,27,3,0,0,37,2025-04-29 04:56:06
12826,2024,KSA.1,21966,138157,25,9,32,9,3,0,0,1,0,8,44,5,0,0,23,2025-04-29 04:56:06
12826,2024,KSA.1,22022,140079,29,0,0,3,1,0,0,0,0,0,0,0,0,73,26,2025-04-29 04:56:07
12826,2024,KSA.1,8346,147234,17,4,18,10,0,0,0,3,0,18,36,5,0,0,8,2025-04-29 04:56:03
12826,2024,KSA.1,21829,148180,24,0,0,3,1,0,0,0,0,0,0,0,0,70,33,2025-04-29 04:56:05
12826,2024,KSA.1,22022,148189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-03 05:02:55
12826,2024,KSA.1,793,149938,29,0,11,13,0,0,0,11,0,26,68,8,0,0,32,2025-04-29 04:56:08
12826,2024,KSA.1,929,150312,25,0,22,5,2,1,0,0,0,3,14,2,0,0,27,2025-04-29 04:56:04
12826,2024,KSA.1,21965,157292,29,0,1,5,2,0,0,0,0,0,0,0,0,107,40,2025-04-29 04:56:08
12826,2024,KSA.1,22022,157710,27,0,12,14,4,0,1,0,0,6,17,0,0,0,23,2025-04-29 04:56:07
12826,2024,KSA.1,21827,158604,25,4,17,34,2,0,0,3,0,9,19,4,0,0,28,2025-04-29 04:56:04
12826,2024,KSA.1,817,159317,20,2,2,9,2,0,0,0,0,9,19,4,0,0,19,2025-04-29 04:56:06
12826,2024,KSA.1,22029,159319,14,3,6,0,1,0,0,0,0,0,3,0,0,0,24,2025-04-29 04:56:06
12826,2024,KSA.1,21829,160020,26,1,13,54,3,0,0,5,0,30,68,5,0,0,40,2025-04-29 04:56:05
12826,2024,KSA.1,21834,160114,26,1,52,31,7,0,0,0,0,4,22,2,0,0,44,2025-04-29 04:56:07
12826,2024,KSA.1,18459,163121,25,5,26,32,4,0,0,6,0,0,5,0,0,0,19,2025-04-29 04:56:08
12826,2024,KSA.1,21965,163213,25,6,31,17,2,1,0,1,0,15,37,4,0,0,28,2025-04-29 04:56:08
12826,2024,KSA.1,929,163850,27,0,20,33,2,0,0,12,0,30,73,10,0,0,30,2025-04-29 04:56:04
12826,2024,KSA.1,21835,163852,22,4,11,9,1,0,0,0,0,1,8,1,0,0,43,2025-04-29 04:56:09
12826,2024,KSA.1,8346,163940,28,0,26,34,4,0,0,10,0,20,50,7,0,0,22,2025-04-29 04:56:03
12826,2024,KSA.1,13033,165167,21,3,17,24,3,0,0,0,0,18,39,5,0,0,31,2025-04-29 04:56:03
12826,2024,KSA.1,21966,169591,11,5,4,9,0,0,0,2,0,5,16,0,0,0,5,2025-04-29 04:56:06
12826,2024,KSA.1,817,169797,27,0,31,63,4,0,0,9,0,27,66,8,0,0,29,2025-04-29 04:56:06
12826,2024,KSA.1,21835,170754,27,5,16,24,1,0,0,7,0,14,35,6,0,0,48,2025-04-29 04:56:09
12826,2024,KSA.1,8363,171652,27,7,25,30,3,0,0,7,0,14,43,5,0,0,28,2025-04-29 04:56:03
12826,2024,KSA.1,929,171877,10,6,9,1,1,0,0,0,0,0,0,0,0,0,3,2025-04-29 04:56:04
