seasonType,eventId,keyEventOrder,playId,keyEventTypeId,period,clockValue,clockDisplayValue,scoringPlay,shootout,keyEventText,keyEventShortText,teamId,goalPositionX,goalPositionY,fieldPositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,participantOrder,athleteId,updateDateTime
13265,735269,1,45172295,80,1,0,,0,0,First Half begins.,,-1,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-05-02 04:53:41
13265,735269,2,45176676,80,1,0,,0,0,First Half begins.,,-1,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-05-05 05:02:31
13265,735269,3,45176517,70,1,840,14',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.166,0.453,0.0,0.471,1.0,170476.0,2025-05-05 05:02:31
13265,735269,3,45176517,70,1,840,14',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.166,0.453,0.0,0.471,2.0,379395.0,2025-05-05 05:02:31
13265,735269,3,45176517,70,1,840,14',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.166,0.453,0.0,0.471,2.0,361376.0,2025-05-05 05:02:31
13265,735269,3,45176517,70,1,840,14',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.166,0.453,0.0,0.471,2.0,334410.0,2025-05-05 05:02:31
13265,735269,3,45176517,70,1,840,14',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.166,0.453,0.0,0.471,2.0,329266.0,2025-05-05 05:02:31
13265,735269,3,45176517,70,1,840,14',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.166,0.453,0.0,0.471,2.0,272594.0,2025-05-05 05:02:31
13265,735269,4,45172463,70,1,846,15',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.222,0.439,0.0,0.465,1.0,170476.0,2025-05-05 05:02:31
13265,735269,4,45172463,70,1,846,15',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.222,0.439,0.0,0.465,2.0,379395.0,2025-05-05 05:02:31
13265,735269,4,45172463,70,1,846,15',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.222,0.439,0.0,0.465,2.0,361376.0,2025-05-05 05:02:31
13265,735269,4,45172463,70,1,846,15',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.222,0.439,0.0,0.465,2.0,334410.0,2025-05-05 05:02:31
13265,735269,4,45172463,70,1,846,15',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.222,0.439,0.0,0.465,2.0,329266.0,2025-05-05 05:02:31
13265,735269,4,45172463,70,1,846,15',1,0,"Goal! CSA 1, Grêmio 0. Tiago Marques (CSA) right footed shot from the centre of the box to the bottom left corner. Assisted by Enzo.",Tiago Marques Goal,7531,0.0,0.0,0.222,0.439,0.0,0.465,2.0,272594.0,2025-05-05 05:02:31
