seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
13117,734673,52,44985915,50',Foul by Junior Marabel (Palestino).,2025-04-05 08:47:55
13117,734673,53,44985918,52',Bryan Bentaberry (Mushuc Runa) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734673,54,44985918,52',Foul by Ariel Martínez (Palestino).,2025-04-05 08:47:55
13117,734673,55,44985921,53',Foul by Jonathan Benítez (Palestino).,2025-04-05 08:47:55
13117,734673,56,44985921,53',Nicolás Dávila (Mushuc Runa) wins a free kick on the right wing.,2025-04-05 08:47:55
13117,734673,57,44985922,54',Attempt saved. Ángel Gracia (Mushuc Runa) left footed shot from long range on the right is saved in the bottom right corner.,2025-04-05 08:47:55
13117,734673,58,44985923,54',"Corner, Mushuc Runa. Conceded by Sebastián Pérez.",2025-04-05 08:47:55
13117,734673,59,44985925,55',Attempt missed. Cristian Penilla (Mushuc Runa) right footed shot from outside the box misses to the left following a corner.,2025-04-05 08:47:55
13117,734673,60,44985929,55',Attempt blocked. Renny Simisterra (Mushuc Runa) left footed shot from outside the box is blocked. Assisted by Carlos Orejuela.,2025-04-05 08:47:55
13117,734673,61,44985931,56',Foul by Jonathan Benítez (Palestino).,2025-04-05 08:47:55
13117,734673,62,44985931,56',Nicolás Dávila (Mushuc Runa) wins a free kick in the attacking half.,2025-04-05 08:47:55
13117,734673,63,44985933,58',"Attempt missed. Ángel Gracia (Mushuc Runa) left footed shot from outside the box is close, but misses to the right from a direct free kick.",2025-04-05 08:47:55
13117,734673,64,44985934,58',"Offside, Mushuc Runa. Bryan Angulo is caught offside.",2025-04-05 08:47:55
13117,734673,65,-1,59',Delay in match (Palestino).,2025-04-05 08:47:55
13117,734673,66,-1,59',Delay over. They are ready to continue.,2025-04-05 08:47:55
13117,734673,67,44985936,59',Foul by Bryan Carrasco (Palestino).,2025-04-05 08:47:55
13117,734673,68,44985936,59',Ángel Gracia (Mushuc Runa) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734673,69,44985938,60',Ariel Martínez (Palestino) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734673,70,44985938,60',Foul by Nicolás Dávila (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,71,44985939,60',Nicolás Dávila (Mushuc Runa) is shown the yellow card for a bad foul.,2025-04-06 04:57:44
13117,734673,72,44985941,61',Foul by Steven Tapiero (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,73,44985941,61',Joe Abrigo (Palestino) wins a free kick in the attacking half.,2025-04-05 08:47:55
13117,734673,74,44985943,62',Cristian Penilla (Mushuc Runa) wins a free kick on the left wing.,2025-04-05 08:47:55
13117,734673,75,44985943,62',Foul by Ariel Martínez (Palestino).,2025-04-05 08:47:55
13117,734673,76,44985944,63',"Substitution, Palestino. Gonzalo Tapia replaces Jonathan Benítez.",2025-04-05 08:47:55
13117,734673,77,44985945,63',"Substitution, Palestino. Pablo Parra replaces Ariel Martínez.",2025-04-06 04:57:44
13117,734673,78,44985951,65',"Corner, Palestino. Conceded by Ángel Gracia.",2025-04-05 08:47:55
13117,734673,79,44985952,66',"Corner, Mushuc Runa. Conceded by Joe Abrigo.",2025-04-05 08:47:55
13117,734673,80,44985954,67',"Substitution, Mushuc Runa. Kevin Peralta replaces Carlos Orejuela.",2025-04-06 04:57:44
13117,734673,81,44985956,69',Bryan Bentaberry (Mushuc Runa) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734673,82,44985956,69',Foul by Junior Marabel (Palestino).,2025-04-05 08:47:55
13117,734673,83,44985959,70',Bryan Carrasco (Palestino) wins a free kick on the right wing.,2025-04-05 08:47:55
13117,734673,84,44985959,70',Foul by Ángel Gracia (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,85,44985961,71',"Goal! Mushuc Runa 1, Palestino 1. Junior Marabel (Palestino) left footed shot from the centre of the box to the bottom left corner. Assisted by Bryan Carrasco with a cross following a set piece situation.",2025-04-06 04:57:44
13117,734673,86,44985963,73',Antonio Ceza (Palestino) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734673,87,44985963,73',Foul by Dennys Quintero (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,88,44985964,73',Dennys Quintero (Mushuc Runa) is shown the yellow card for a bad foul.,2025-04-06 04:57:44
13117,734673,89,-1,73',Delay in match because of an injury Antonio Ceza (Palestino).,2025-04-05 08:47:55
13117,734673,90,44985965,74',"Substitution, Mushuc Runa. Mauricio Alonso replaces Luis Haquín.",2025-04-06 04:57:44
13117,734673,91,-1,74',Delay over. They are ready to continue.,2025-04-05 08:47:55
13117,734673,92,44985969,75',"Goal! Mushuc Runa 2, Palestino 1. Renny Simisterra (Mushuc Runa) left footed shot from the centre of the box to the bottom left corner. Assisted by Steven Tapiero.",2025-04-05 08:47:55
13117,734673,93,-1,79',Delay in match (Palestino).,2025-04-05 08:47:55
13117,734673,94,-1,79',Delay over. They are ready to continue.,2025-04-05 08:47:55
13117,734673,95,44985974,80',"Substitution, Palestino. Junior Arias replaces Joe Abrigo.",2025-04-06 04:57:44
13117,734673,96,-1,81',"Corner, Palestino. Conceded by Ángel Gracia.",2025-04-05 08:47:55
13117,734673,97,44985977,82',Attempt saved. Gonzalo Tapia (Palestino) right footed shot from the left side of the box is saved in the top centre of the goal. Assisted by Fernando Meza.,2025-04-05 08:47:55
13117,734673,98,44985980,82',Attempt saved. Bryan Angulo (Mushuc Runa) right footed shot from the centre of the box is saved in the bottom right corner. Assisted by Renny Simisterra.,2025-04-05 08:47:55
13117,734673,99,44985982,82',"Goal! Mushuc Runa 3, Palestino 1. Mauricio Alonso (Mushuc Runa) right footed shot from the centre of the box to the bottom left corner. Assisted by Bryan Angulo.",2025-04-06 04:57:44
13117,734673,100,44985985,85',Bryan Carrasco (Palestino) wins a free kick on the right wing.,2025-04-05 08:47:55
13117,734673,101,44985985,85',Foul by Ángel Gracia (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,102,44985986,85',"Substitution, Mushuc Runa. Bagner Delgado replaces Ángel Gracia.",2025-04-06 04:57:44
13117,734673,103,44985987,86',"Substitution, Mushuc Runa. Glendys Mina replaces Renny Simisterra.",2025-04-06 04:57:44
13117,734673,104,-1,86',"Corner, Palestino. Conceded by Dennys Quintero.",2025-04-05 08:47:55
13117,734673,105,44985990,87',"Corner, Mushuc Runa. Conceded by Jason León.",2025-04-05 08:47:55
13117,734673,106,44985992,87',Attempt saved. Cristian Penilla (Mushuc Runa) right footed shot from outside the box is saved in the bottom left corner.,2025-04-05 08:47:55
13117,734673,107,-1,88',"Corner, Mushuc Runa. Conceded by Antonio Ceza.",2025-04-05 08:47:55
13117,734673,108,44985997,90',Attempt blocked. Steven Tapiero (Mushuc Runa) right footed shot from outside the box is blocked. Assisted by Mauricio Alonso.,2025-04-05 08:47:55
13117,734673,109,44985999,90',Foul by Kevin Peralta (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,110,44985999,90',Jason León (Palestino) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734673,111,-1,90',Fourth official has announced 5 minutes of added time.,2025-04-06 04:57:44
13117,734673,112,44986002,90'+1',Attempt missed. Cristian Penilla (Mushuc Runa) left footed shot from the left side of the box is high and wide to the left. Assisted by Bagner Delgado with a cross.,2025-04-05 08:47:55
13117,734673,113,44986003,90'+1',Antonio Ceza (Palestino) is shown the yellow card for a bad foul.,2025-04-05 08:47:55
13117,734673,114,44986006,90'+2',Foul by Bryan Bentaberry (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,115,44986006,90'+2',Pablo Parra (Palestino) wins a free kick in the attacking half.,2025-04-05 08:47:55
13117,734673,116,44986007,90'+3',"Goal! Mushuc Runa 3, Palestino 2. Bryan Carrasco (Palestino) from a free kick with a right footed shot to the top left corner.",2025-04-05 08:47:55
13117,734673,117,44986008,90'+4',Foul by Glendys Mina (Mushuc Runa).,2025-04-05 08:47:55
13117,734673,118,44986008,90'+4',Junior Marabel (Palestino) wins a free kick in the attacking half.,2025-04-05 08:47:55
13117,734673,119,44986009,90'+5',Attempt missed. Bryan Carrasco (Palestino) right footed shot from outside the box is too high from a direct free kick.,2025-04-06 04:57:44
13117,734673,120,-1,90'+6',"Second Half ends, Mushuc Runa 3, Palestino 2.",2025-04-05 08:47:55
13117,734673,121,-1,,"Match ends, Mushuc Runa 3, Palestino 2.",2025-04-05 08:47:55
13117,734674,0,-1,,Lineups are announced and players are warming up.,2025-04-03 05:00:38
13117,734674,1,-1,,First Half begins.,2025-04-03 05:00:38
13117,734674,2,-1,1',Delay in match because of an injury Percy Liza (Melgar).,2025-04-03 05:00:38
13117,734674,3,-1,2',Delay over. They are ready to continue.,2025-04-03 05:00:38
13117,734674,4,44979041,3',"Goal! Melgar 0, Vasco da Gama 1. Philippe Coutinho (Vasco da Gama) right footed shot from outside the box to the top right corner. Assisted by Lucas Piton.",2025-04-03 05:00:38
13117,734674,5,44979073,7',Foul by Horacio Orzán (Melgar).,2025-04-03 05:00:38
13117,734674,6,44979073,7',Philippe Coutinho (Vasco da Gama) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,7,44979085,10',Attempt saved. Tomás Martínez (Melgar) left footed shot from outside the box is saved in the bottom right corner.,2025-04-03 05:00:38
13117,734674,8,44979086,10',"Corner, Melgar. Conceded by Léo Jardim.",2025-04-03 05:00:38
13117,734674,9,44979103,11',Attempt blocked. Gregorio Rodríguez (Melgar) right footed shot from a difficult angle on the right is blocked. Assisted by Percy Liza.,2025-04-03 05:00:38
13117,734674,10,44979106,11',"Corner, Melgar. Conceded by Mauricio Lemos.",2025-04-03 05:00:38
13117,734674,11,-1,12',Attempt blocked. Alexis Arias (Melgar) right footed shot from the centre of the box is blocked.,2025-04-03 05:00:38
13117,734674,12,44979119,12',"Corner, Melgar. Conceded by João Victor.",2025-04-03 05:00:38
13117,734674,13,44979122,13',"Corner, Melgar. Conceded by Paulo Henrique.",2025-04-03 05:00:38
13117,734674,14,44979131,13',"Corner, Melgar. Conceded by Benjamín Garré.",2025-04-03 05:00:38
13117,734674,15,44979156,17',Attempt blocked. Nuno Moreira (Vasco da Gama) right footed shot from outside the box is blocked.,2025-04-03 05:00:38
13117,734674,16,44979168,17',"Attempt missed. Pablo Vegetti (Vasco da Gama) header from the centre of the box is close, but misses to the right. Assisted by Lucas Piton with a cross.",2025-04-03 05:00:38
13117,734674,17,44979169,18',Foul by Alexis Arias (Melgar).,2025-04-05 08:47:55
13117,734674,18,44979169,18',Pablo Vegetti (Vasco da Gama) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734674,19,44979175,19',Foul by Pablo Vegetti (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,20,44979175,19',Pier Barrios (Melgar) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,21,44979203,24',Penalty Melgar. Nelson Cabanillas draws a foul in the penalty area.,2025-04-03 05:00:38
13117,734674,22,44979203,24',Penalty conceded by Paulo Henrique (Vasco da Gama) after a foul in the penalty area.,2025-04-03 05:00:38
13117,734674,23,44979214,25',"Penalty missed. Tomás Martínez (Melgar) left footed shot is close, but misses to the right.",2025-04-03 05:00:38
13117,734674,24,44979215,27',Foul by Paulinho Paula (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,25,44979215,27',Horacio Orzán (Melgar) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,26,44979222,27',Paulinho Paula (Vasco da Gama) is shown the yellow card for a bad foul.,2025-04-03 05:00:38
13117,734674,27,44979258,32',"Goal! Melgar 0, Vasco da Gama 2. Pablo Vegetti (Vasco da Gama) right footed shot from very close range to the top right corner. Assisted by Philippe Coutinho with a cross.",2025-04-03 05:00:38
13117,734674,28,44979300,36',Foul by Nelson Cabanillas (Melgar).,2025-04-03 05:00:38
13117,734674,29,44979300,36',Pablo Vegetti (Vasco da Gama) wins a free kick on the right wing.,2025-04-03 05:00:38
13117,734674,30,44979312,39',"Corner, Melgar. Conceded by Mauricio Lemos.",2025-04-03 05:00:38
13117,734674,31,44979321,39',"Goal! Melgar 1, Vasco da Gama 2. Gregorio Rodríguez (Melgar) header from the centre of the box to the bottom left corner. Assisted by Horacio Orzán with a cross following a corner.",2025-04-03 05:00:38
13117,734674,32,-1,41',"Corner, Melgar. Conceded by João Victor.",2025-04-03 05:00:38
13117,734674,33,44979349,43',Attempt missed. Gregorio Rodríguez (Melgar) header from the centre of the box misses to the right. Assisted by Leonel González with a cross.,2025-04-03 05:00:38
13117,734674,34,44979356,43',Alexis Arias (Melgar) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,35,44979356,43',Foul by Paulo Henrique (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,36,44979358,44',Foul by Paulo Henrique (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,37,44979358,44',Kenji Cabrera (Melgar) wins a free kick on the left wing.,2025-04-03 05:00:38
13117,734674,38,44979385,45',Attempt missed. Tomás Martínez (Melgar) left footed shot from the centre of the box misses to the right following a set piece situation.,2025-04-05 08:47:55
13117,734674,39,-1,45',Delay in match because of an injury Pablo Vegetti (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,40,-1,45',Fourth official has announced 3 minutes of added time.,2025-04-03 05:00:38
13117,734674,41,-1,45'+2',Delay over. They are ready to continue.,2025-04-03 05:00:38
13117,734674,42,44979433,45'+4',Mauricio Lemos (Vasco da Gama) is shown the yellow card.,2025-04-05 08:47:55
13117,734674,43,44979432,45'+4',Percy Liza (Melgar) is shown the yellow card.,2025-04-05 08:47:55
13117,734674,44,-1,45'+6',"First Half ends, Melgar 1, Vasco da Gama 2.",2025-04-03 05:00:38
13117,734674,45,44979533,45',"Second Half begins Melgar 1, Vasco da Gama 2.",2025-04-03 05:00:38
13117,734674,46,44979526,45',"Substitution, Vasco da Gama. Jair replaces Paulinho Paula.",2025-04-03 05:00:38
13117,734674,47,44979525,45',"Substitution, Vasco da Gama. Rayan replaces Benjamín Garré.",2025-04-03 05:00:38
13117,734674,48,44979602,50',Foul by Pablo Vegetti (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,49,44979602,50',Nelson Cabanillas (Melgar) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,50,44979633,51',"Goal! Melgar 1, Vasco da Gama 3. Pablo Vegetti (Vasco da Gama) right footed shot from the centre of the box to the bottom right corner.",2025-04-03 05:00:38
13117,734674,51,44979651,53',Foul by Alexis Arias (Melgar).,2025-04-03 05:00:38
13117,734674,52,44979651,53',Pablo Vegetti (Vasco da Gama) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,53,44979681,54',Attempt missed. Paulo Henrique (Vasco da Gama) right footed shot from outside the box is high and wide to the right. Assisted by Nuno Moreira.,2025-04-03 05:00:38
13117,734674,54,44979686,55',Foul by Lucas Piton (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,55,44979686,55',Gregorio Rodríguez (Melgar) wins a free kick on the right wing.,2025-04-03 05:00:38
13117,734674,56,44979711,56',"Corner, Melgar. Conceded by Pablo Vegetti.",2025-04-03 05:00:38
13117,734674,57,44979713,56',"Attempt missed. Horacio Orzán (Melgar) header from the centre of the box is close, but misses the top left corner following a corner.",2025-04-03 05:00:38
13117,734674,58,44979726,57',"Corner, Melgar. Conceded by Jair.",2025-04-03 05:00:38
13117,734674,59,44979789,59',Foul by Kenji Cabrera (Melgar).,2025-04-03 05:00:38
13117,734674,60,44979789,59',Paulo Henrique (Vasco da Gama) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,61,44979791,60',Foul by Paulo Henrique (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,62,44979791,60',Percy Liza (Melgar) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,63,44979795,61',"Attempt missed. Horacio Orzán (Melgar) right footed shot from the right side of the box is close, but misses to the left. Assisted by Matías Lazo.",2025-04-03 05:00:38
13117,734674,64,44979830,61',"Substitution, Melgar. Lautaro Guzmán replaces Gregorio Rodríguez.",2025-04-03 05:00:38
13117,734674,65,44979831,61',"Substitution, Melgar. Cristian Bordacahar replaces Percy Liza.",2025-04-03 05:00:38
13117,734674,66,44979832,62',"Substitution, Melgar. Walter Tandazo replaces Pier Barrios.",2025-04-03 05:00:38
13117,734674,67,44979849,63',"Corner, Melgar. Conceded by Rayan.",2025-04-03 05:00:38
13117,734674,68,44979850,64',"Corner, Melgar. Conceded by João Victor.",2025-04-03 05:00:38
13117,734674,69,44979922,69',Attempt blocked. Horacio Orzán (Melgar) right footed shot from outside the box is blocked. Assisted by Nelson Cabanillas.,2025-04-03 05:00:38
13117,734674,70,44979925,69',"Corner, Melgar. Conceded by Mauricio Lemos.",2025-04-03 05:00:38
13117,734674,71,44979938,69',"Substitution, Vasco da Gama. Tchê Tchê replaces Philippe Coutinho.",2025-04-03 05:00:38
13117,734674,72,44979970,71',"Substitution, Vasco da Gama. Adson replaces Nuno Moreira.",2025-04-03 05:00:38
13117,734674,73,44979977,72',Hand ball by Jair (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,74,44980010,73',"Substitution, Melgar. Facundo Castro replaces Alexis Arias.",2025-04-05 08:47:55
13117,734674,75,44979984,73',Foul by Lucas Piton (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,76,44979984,73',Lautaro Guzmán (Melgar) wins a free kick on the right wing.,2025-04-03 05:00:38
13117,734674,77,44980013,74',Attempt missed. Lautaro Guzmán (Melgar) left footed shot from outside the box is high and wide to the left. Assisted by Matías Lazo.,2025-04-03 05:00:38
13117,734674,78,44980054,75',Attempt blocked. Tomás Martínez (Melgar) left footed shot from the centre of the box is blocked. Assisted by Facundo Castro.,2025-04-03 05:00:38
13117,734674,79,44980034,75',"Offside, Melgar. Cristian Bordacahar is caught offside.",2025-04-03 05:00:38
13117,734674,80,44980036,76',Foul by Tchê Tchê (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,81,44980036,76',Nelson Cabanillas (Melgar) wins a free kick in the attacking half.,2025-04-03 05:00:38
13117,734674,82,44980069,77',Foul by Matías Lazo (Melgar).,2025-04-03 05:00:38
13117,734674,83,44980069,77',Rayan (Vasco da Gama) wins a free kick on the left wing.,2025-04-03 05:00:38
13117,734674,84,44980070,77',Matías Lazo (Melgar) is shown the yellow card for a bad foul.,2025-04-03 05:00:38
13117,734674,85,-1,78',Delay in match because of an injury Rayan (Vasco da Gama).,2025-04-05 08:47:55
13117,734674,86,-1,79',Delay over. They are ready to continue.,2025-04-03 05:00:38
13117,734674,87,44980124,79',"Substitution, Melgar. Alejandro Ramos replaces Matías Lazo.",2025-04-03 05:00:38
13117,734674,88,44980128,80',Hand ball by Rayan (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,89,44980130,80',"Goal! Melgar 2, Vasco da Gama 3. Facundo Castro (Melgar) header from the centre of the box to the bottom left corner. Assisted by Kenji Cabrera with a cross.",2025-04-03 05:00:38
13117,734674,90,44980171,82',"Corner, Melgar. Conceded by Lucas Piton.",2025-04-03 05:00:38
13117,734674,91,44980213,83',Attempt missed. Leonel González (Melgar) left footed shot from outside the box misses to the right. Assisted by Cristian Bordacahar.,2025-04-03 05:00:38
13117,734674,92,44980255,84',"Substitution, Vasco da Gama. Lucas Oliveira replaces Pablo Vegetti.",2025-04-03 05:00:38
13117,734674,93,44980257,85',Foul by Rayan (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,94,44980257,85',Walter Tandazo (Melgar) wins a free kick in the defensive half.,2025-04-03 05:00:38
13117,734674,95,44980300,87',Attempt saved. Lautaro Guzmán (Melgar) left footed shot from the right side of the box is saved in the bottom right corner. Assisted by Cristian Bordacahar.,2025-04-03 05:00:38
13117,734674,96,44980279,87',"Corner, Melgar. Conceded by Léo Jardim.",2025-04-03 05:00:38
13117,734674,97,-1,87',Delay in match because of an injury Léo Jardim (Vasco da Gama).,2025-04-05 08:47:55
13117,734674,98,-1,88',Delay over. They are ready to continue.,2025-04-03 05:00:38
13117,734674,99,44980321,89',"Corner, Melgar. Conceded by Mauricio Lemos.",2025-04-03 05:00:38
13117,734674,100,44980323,89',Attempt blocked. Lautaro Guzmán (Melgar) left footed shot from outside the box is blocked. Assisted by Tomás Martínez.,2025-04-03 05:00:38
13117,734674,101,44980326,89',"Corner, Melgar. Conceded by Tchê Tchê.",2025-04-03 05:00:38
13117,734674,102,44980449,89',Attempt saved. Lautaro Guzmán (Melgar) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Tomás Martínez.,2025-04-03 05:00:38
13117,734674,103,44980345,90',"Goal! Melgar 3, Vasco da Gama 3. Kenji Cabrera (Melgar) header from the right side of the six yard box to the bottom left corner. Assisted by Leonel González with a cross.",2025-04-03 05:00:38
13117,734674,104,-1,90',Fourth official has announced 6 minutes of added time.,2025-04-05 08:47:55
13117,734674,105,44980451,90'+2',Foul by Mauricio Lemos (Vasco da Gama).,2025-04-03 05:00:38
13117,734674,106,44980451,90'+2',Lautaro Guzmán (Melgar) wins a free kick in the attacking half.,2025-04-03 05:00:38
13117,734674,107,44980455,90'+3',Attempt blocked. Facundo Castro (Melgar) header from the centre of the box is blocked. Assisted by Lautaro Guzmán.,2025-04-03 05:00:38
13117,734674,108,44980457,90'+3',Foul by Kenji Cabrera (Melgar).,2025-04-03 05:00:38
