seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
13265,735269,1,45172295,80,First Half begins.,,1,0,,0,0,0,2025-05-01 07:31:30,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-05-02 04:53:14
13265,735269,1,45176676,80,First Half begins.,,1,0,,0,0,0,2025-05-02 19:06:26,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-05-05 05:01:47
13265,735269,2,45176495,66,Martin Braithwaite (Grêmio) wins a free kick in the defensive half.,Betão Foul,1,137,3',7531,0,0,2025-05-02 19:08:44,0.0,0.0,0.788,0.238,0.0,0.0,384098.0,Betão,2025-05-05 05:01:47
13265,735269,2,45176495,66,Martin Braithwaite (Grêmio) wins a free kick in the defensive half.,Betão Foul,1,137,3',7531,0,0,2025-05-02 19:08:44,0.0,0.0,0.788,0.238,0.0,0.0,,Martin Braithwaite,2025-05-05 05:01:47
13265,735269,2,45172334,66,Martin Braithwaite (Grêmio) wins a free kick in the defensive half.,Betão Foul,1,140,3',7531,0,0,2025-05-01 07:33:51,0.0,0.0,0.744,0.218,0.0,0.0,384098.0,Betão,2025-05-02 04:53:14
13265,735269,2,45172334,66,Martin Braithwaite (Grêmio) wins a free kick in the defensive half.,Betão Foul,1,140,3',7531,0,0,2025-05-01 07:33:51,0.0,0.0,0.744,0.218,0.0,0.0,,Martin Braithwaite,2025-05-02 04:53:14
13265,735269,3,45172367,135,Attempt blocked. Gustavo Nicola (CSA) left footed shot from the centre of the box is blocked. Assisted by Brayann.,Gustavo Nicola Shot Blocked,1,228,4',7531,0,0,2025-05-01 07:35:18,0.0,0.0,0.24,0.569,0.172,0.552,357369.0,Gustavo Nicola,2025-05-02 04:53:14
13265,735269,3,45172367,135,Attempt blocked. Gustavo Nicola (CSA) left footed shot from the centre of the box is blocked. Assisted by Brayann.,Gustavo Nicola Shot Blocked,1,228,4',7531,0,0,2025-05-01 07:35:18,0.0,0.0,0.24,0.569,0.172,0.552,403275.0,Brayann,2025-05-02 04:53:14
13265,735269,3,45176500,135,Attempt blocked. Gustavo Nicola (CSA) left footed shot from the centre of the box is blocked. Assisted by Brayann.,Gustavo Nicola Shot Blocked,1,229,4',7531,0,0,2025-05-02 19:10:16,0.0,0.0,0.226,0.607,0.176,0.576,357369.0,Gustavo Nicola,2025-05-05 05:01:47
13265,735269,3,45176500,135,Attempt blocked. Gustavo Nicola (CSA) left footed shot from the centre of the box is blocked. Assisted by Brayann.,Gustavo Nicola Shot Blocked,1,229,4',7531,0,0,2025-05-02 19:10:16,0.0,0.0,0.226,0.607,0.176,0.576,403275.0,Brayann,2025-05-05 05:01:47
13265,735269,4,45176502,68,"Offside, CSA. Guilherme Cachoeira is caught offside.",Paulo Silas Offside,1,315,6',7531,0,0,2025-05-02 19:11:42,0.0,0.0,0.656,0.24,0.362,0.11,219082.0,Paulo Silas,2025-05-05 05:01:47
13265,735269,4,45172357,68,"Offside, CSA. Guilherme Cachoeira is caught offside.",Paulo Silas Offside,1,317,6',7531,0,0,2025-05-01 07:36:48,0.0,0.0,0.692,0.128,0.382,0.097,219082.0,Paulo Silas,2025-05-02 04:53:14
